Time, ax, ay, az, gx, gy, gz
0.035991, 49, -2103, 4674, 5393, 798, -734
0.036129, 49, -2103, 4674, 5393, 798, -734
0.036266, -269, -2025, 2183, 7665, 908, -950
0.036408, -269, -2025, 2183, 7665, 908, -950
0.036546, -269, -2025, 2183, 7665, 908, -950
0.036684, -269, -2025, 2183, 7665, 908, -950
0.036822, -269, -2025, 2183, 7665, 908, -950
0.036960, -269, -2025, 2183, 7665, 908, -950
0.037099, -269, -2025, 2183, 7665, 908, -950
0.037237, -451, -2022, 233, 8709, 880, -897
0.037378, -451, -2022, 233, 8709, 880, -897
0.037516, -451, -2022, 233, 8709, 880, -897
0.037653, -451, -2022, 233, 8709, 880, -897
0.037791, -451, -2022, 233, 8709, 880, -897
0.037928, -451, -2022, 233, 8709, 880, -897
0.038066, -451, -2022, 233, 8709, 880, -897
0.038203, -451, -2022, 233, 8709, 880, -897
0.038341, -469, -2065, -1147, 8957, 670, -703
0.038483, -469, -2065, -1147, 8957, 670, -703
0.038621, -469, -2065, -1147, 8957, 670, -703
0.038763, -469, -2065, -1147, 8957, 670, -703
0.038902, -469, -2065, -1147, 8957, 670, -703
0.039040, -469, -2065, -1147, 8957, 670, -703
0.039178, -469, -2065, -1147, 8957, 670, -703
0.039315, -595, -2113, -3097, 7966, 513, -450
0.039456, -595, -2113, -3097, 7966, 513, -450
0.039594, -595, -2113, -3097, 7966, 513, -450
0.039732, -595, -2113, -3097, 7966, 513, -450
0.039869, -595, -2113, -3097, 7966, 513, -450
0.040007, -595, -2113, -3097, 7966, 513, -450
0.040144, -595, -2113, -3097, 7966, 513, -450
0.040281, -693, -2027, -2561, 6190, 369, -58
0.040422, -693, -2027, -2561, 6190, 369, -58
0.040560, -693, -2027, -2561, 6190, 369, -58
0.040697, -693, -2027, -2561, 6190, 369, -58
0.040835, -693, -2027, -2561, 6190, 369, -58
0.040973, -693, -2027, -2561, 6190, 369, -58
0.041110, -693, -2027, -2561, 6190, 369, -58
0.041247, -391, -1925, -1164, 5172, 116, 308
0.041384, -391, -1925, -1164, 5172, 116, 308
0.041522, -391, -1925, -1164, 5172, 116, 308
0.041659, -391, -1925, -1164, 5172, 116, 308
0.041797, -391, -1925, -1164, 5172, 116, 308
0.041934, -391, -1925, -1164, 5172, 116, 308
0.042071, -391, -1925, -1164, 5172, 116, 308
0.042208, -391, -1925, -1164, 5172, 116, 308
0.042345, -77, -1933, -3566, 3577, 231, 367
0.042486, -77, -1933, -3566, 3577, 231, 367
0.042624, -77, -1933, -3566, 3577, 231, 367
0.042761, -77, -1933, -3566, 3577, 231, 367
0.042898, -77, -1933, -3566, 3577, 231, 367
0.043035, -77, -1933, -3566, 3577, 231, 367
0.043172, -77, -1933, -3566, 3577, 231, 367
0.043309, -4, -1977, -5543, 271, 462, 306
0.043451, -4, -1977, -5543, 271, 462, 306
