Time, ax, ay, az, gx, gy, gz
0.350889, -1515, 165, 1146, 933, 11541, 146
0.352156, -1516, 169, 1143, 944, 11530, 120
0.353423, -1507, 180, 1144, 954, 11521, 102
0.354538, -1506, 182, 1137, 966, 11513, 86
0.355706, -1506, 191, 1122, 987, 11492, 44
0.356821, -1502, 189, 1110, 992, 11477, 23
0.357984, -1521, 196, 1095, 1001, 11458, 1
0.359251, -1527, 194, 1076, 1013, 11435, -24
0.360364, -1522, 191, 1075, 1022, 11407, -45
0.361531, -1538, 192, 1054, 1027, 11373, -65
0.364572, -1566, 194, 1031, 1044, 11275, -104
0.367214, -1559, 206, 1001, 1044, 11143, -96
0.368372, -1569, 217, 978, 1052, 11093, -86
0.369639, -1573, 219, 960, 1062, 11042, -80
0.370754, -1591, 223, 937, 1068, 10987, -83
0.371949, -1605, 230, 917, 1062, 10855, -102
0.373188, -1623, 219, 910, 1050, 10784, -108
0.374306, -1631, 212, 906, 1037, 10716, -111
0.375468, -1636, 197, 910, 1021, 10645, -113
0.376586, -1640, 187, 919, 996, 10570, -117
0.377748, -1657, 166, 924, 971, 10498, -110
0.378860, -1663, 148, 929, 954, 10432, -92
0.380789, -1689, 138, 932, 930, 10341, -56
0.382056, -1714, 133, 915, 934, 10255, 4
0.383584, -1755, 132, 895, 941, 10217, 30
0.384843, -1784, 141, 871, 948, 10183, 58
0.386364, -1825, 129, 864, 952, 10132, 99
0.387477, -1848, 123, 860, 953, 10110, 113
0.388645, -1878, 110, 866, 943, 10088, 131
0.390246, -1905, 98, 874, 917, 10047, 179
0.391431, -1932, 92, 884, 908, 10042, 206
0.394791, -1999, 66, 882, 883, 10058, 289
0.395992, -2028, 64, 876, 878, 10072, 328
0.397259, -2046, 60, 876, 877, 10103, 414
0.398527, -2053, 58, 875, 871, 10120, 451
0.399640, -2069, 50, 879, 870, 10143, 495
0.401156, -2087, 39, 876, 872, 10167, 544
0.403594, -2088, 30, 866, 887, 10253, 667
0.404861, -2093, 28, 855, 896, 10286, 711
0.406128, -2091, 39, 842, 906, 10317, 753
0.407414, -2085, 40, 829, 939, 10385, 827
0.408662, -2087, 42, 820, 948, 10417, 864
0.409966, -2070, 44, 806, 957, 10447, 901
0.411196, -2054, 48, 786, 966, 10476, 937
0.412304, -2055, 56, 781, 971, 10506, 968
0.413475, -2047, 60, 778, 972, 10556, 1019
0.414743, -2044, 71, 758, 968, 10585, 1032
0.416010, -2032, 84, 738, 976, 10611, 1040
0.417278, -2013, 90, 733, 994, 10620, 1041
0.418797, -1995, 88, 718, 1020, 10630, 1039
0.420064, -1987, 96, 713, 1022, 10634, 1037
0.421331, -1973, 89, 696, 1028, 10635, 1029
0.422599, -1947, 91, 703, 1046, 10639, 995
0.423866, -1919, 92, 677, 1055, 10645, 971
0.425385, -1914, 97, 657, 1067, 10650, 946
0.426653, -1906, 103, 638, 1112, 10676, 873
0.427920, -1896, 114, 630, 1124, 10687, 824
0.429186, -1905, 131, 600, 1132, 10684, 778
0.430453, -1906, 147, 588, 1146, 10685, 734
0.431720, -1919, 164, 573, 1171, 10690, 651
0.432987, -1936, 168, 573, 1176, 10690, 610
0.434254, -1931, 167, 558, 1174, 10688, 579
0.435376, -1923, 162, 557, 1166, 10678, 557
0.436534, -1920, 166, 554, 1160, 10663, 532
0.437655, -1908, 164, 554, 1155, 10648, 514
0.438814, -1892, 159, 550, 1147, 10617, 482
0.439928, -1873, 164, 549, 1151, 10601, 455
0.441095, -1862, 166, 524, 1161, 10583, 421
0.442362, -1859, 172, 519, 1173, 10564, 377
0.443629, -1858, 169, 505, 1187, 10550, 326
0.444897, -1865, 167, 504, 1210, 10529, 220
0.446163, -1869, 159, 499, 1218, 10524, 171
0.447430, -1878, 155, 493, 1223, 10518, 127
0.448697, -1875, 149, 489, 1222, 10517, 90
0.449964, -1881, 150, 484, 1214, 10530, 33
0.451232, -1879, 148, 470, 1211, 10533, 12
0.452499, -1877, 160, 475, 1207, 10534, -7
0.453766, -1869, 165, 467, 1197, 10534, -20
0.455032, -1861, 172, 468, 1176, 10526, -51
0.456299, -1850, 183, 475, 1167, 10516, -74
0.457566, -1863, 179, 470, 1153, 10502, -100
0.458833, -1865, 172, 471, 1142, 10482, -127
0.460100, -1875, 170, 472, 1135, 10433, -190
0.461366, -1889, 178, 469, 1134, 10401, -216
0.462635, -1897, 174, 460, 1137, 10362, -233
0.463900, -1911, 179, 443, 1145, 10322, -248
0.465167, -1914, 193, 432, 1156, 10244, -268
0.466434, -1929, 194, 408, 1162, 10202, -275
0.467701, -1937, 193, 403, 1169, 10162, -284
0.468969, -1939, 192, 398, 1169, 10122, -289
0.470090, -1938, 190, 377, 1161, 10083, -292
0.471249, -1945, 189, 372, 1142, 10022, -288
0.472770, -1941, 199, 358, 1133, 9996, -287
0.474036, -1944, 213, 350, 1119, 9973, -288
0.475556, -1945, 216, 349, 1088, 9929, -291
0.476822, -1941, 220, 342, 1073, 9914, -286
0.477942, -1935, 215, 333, 1055, 9898, -273
0.479129, -1926, 214, 322, 1035, 9879, -256
0.480624, -1926, 219, 301, 995, 9847, -216
0.481890, -1924, 231, 283, 980, 9825, -197
0.483012, -1924, 233, 272, 963, 9798, -182
0.484171, -1929, 238, 254, 942, 9766, -168
0.485280, -1928, 249, 245, 922, 9728, -159
0.486451, -1930, 252, 229, 885, 9646, -140
0.487557, -1916, 251, 228, 863, 9606, -124
0.488731, -1911, 254, 215, 842, 9569, -106
0.489838, -1901, 240, 219, 817, 9535, -87
0.491265, -1875, 230, 215, 787, 9504, -69
0.492374, -1847, 227, 227, 754, 9478, -52
0.493546, -1819, 226, 224, 698, 9444, -24
0.494649, -1810, 225, 221, 679, 9440, -14
0.495826, -1798, 231, 212, 658, 9440, -13
0.496924, -1797, 222, 213, 632, 9445, -24
0.498107, -1795, 217, 214, 609, 9453, -42
0.499208, -1810, 203, 223, 586, 9461, -63
0.500387, -1818, 192, 222, 561, 9471, -82
0.501656, -1834, 194, 243, 515, 9482, -109
0.502760, -1850, 187, 247, 493, 9484, -117
0.503936, -1879, 192, 255, 471, 9487, -125
0.505203, -1904, 204, 257, 455, 9491, -136
0.506324, -1933, 199, 266, 443, 9489, -142
0.507736, -1950, 183, 280, 425, 9469, -131
0.509257, -1961, 173, 298, 420, 9461, -116
0.511033, -1958, 151, 308, 420, 9447, -71
0.512298, -1943, 125, 317, 431, 9451, -39
0.513840, -1921, 107, 314, 477, 9478, 26
0.515085, -1926, 103, 315, 498, 9500, 47
0.516605, -1931, 102, 303, 521, 9523, 64
0.517726, -1948, 113, 293, 542, 9546, 71
0.519183, -1988, 118, 289, 583, 9597, 66
0.520407, -2010, 130, 292, 603, 9618, 58
